CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
698,Female,50,1,0.0,4,1,0,88566.9,1
606,Male,37,6,82373.9,1,0,0,172526.9,1
720,Male,31,4,141356.5,1,0,0,137985.7,0
835,Male,23,9,0.0,1,1,0,19793.7,1
771,Female,47,3,72664.0,2,1,1,107874.4,0
811,Female,47,3,123365.3,2,0,0,171995.3,0
734,Male,33,5,121898.6,1,1,0,61829.9,0
548,Male,33,6,0.0,1,1,1,31728.4,0
652,Female,31,3,103697.0,3,0,0,155221.1,1
707,Male,33,2,0.0,2,0,0,130867.0,0
605,Female,56,1,74129.2,2,1,1,62199.8,1
623,Female,34,9,0.0,1,1,0,24255.2,0
686,Male,29,3,185379.0,1,1,0,64679.1,0
525,Female,47,1,118087.7,1,1,0,88120.8,1
657,Male,41,8,109402.1,1,1,1,66463.6,0
730,Female,33,7,130367.9,1,1,0,15142.1,1
816,Female,34,2,108410.9,2,1,0,102908.9,0
484,Female,50,2,90408.2,2,0,0,48170.6,0
728,Female,34,6,90425.2,2,1,1,11597.7,0
730,Female,39,6,140094.6,1,1,0,172450.0,1
477,Male,31,9,0.0,2,0,1,184061.2,0
663,Female,46,6,95439.4,1,1,1,21038.6,1
549,Male,34,6,204017.4,2,1,0,109538.4,0
714,Male,29,9,0.0,2,1,0,129192.6,0
430,Male,49,3,137115.2,1,1,0,146516.9,1
504,Male,43,5,134740.2,2,1,0,181430.9,0
530,Female,29,5,0.0,2,0,0,121451.2,0
619,Male,29,4,98955.9,1,0,1,131712.5,0
617,Male,44,9,49157.1,2,1,0,53294.2,0
791,Male,31,1,130240.3,1,0,0,96546.6,0
609,Male,48,1,108019.3,3,1,1,184524.7,1
780,Male,51,4,126725.3,1,1,0,195259.3,1
777,Female,34,5,96693.7,1,1,1,172618.5,0
817,Female,27,7,129810.6,1,1,1,59259.4,0
850,Male,58,8,156652.1,1,0,0,25899.2,1
732,Female,36,9,0.0,1,0,0,3749.0,1
693,Male,40,4,130662.0,1,1,1,101919.0,0
576,Female,50,8,0.0,2,1,1,57802.6,0
643,Male,37,6,0.0,2,0,0,142454.8,0
757,Male,47,3,130747.1,1,1,0,143829.5,0
569,Male,30,6,106629.5,1,0,1,44114.9,0
772,Male,36,3,112029.8,1,1,1,186948.4,0
576,Male,29,7,130575.3,1,0,1,173629.8,0
608,Male,28,4,96679.7,1,1,1,49133.5,0
794,Male,33,0,0.0,2,0,0,178122.7,0
593,Male,50,6,171740.7,1,0,0,20893.6,0
597,Male,38,1,0.0,2,1,0,41303.3,0
541,Female,39,9,100116.7,1,1,1,199808.1,1
692,Male,24,2,120596.9,1,0,1,180490.5,0
697,Female,48,1,0.0,2,1,1,87400.5,0
768,Male,29,2,95984.7,2,1,1,73686.8,0
802,Male,38,1,142557.1,1,1,1,172497.7,0
584,Male,47,5,0.0,2,1,0,89286.3,0
614,Male,66,2,0.0,2,0,1,180082.7,0
850,Female,36,6,143644.2,1,1,0,22102.3,1
671,Female,38,6,132129.7,1,0,1,76069.0,0
626,Female,52,0,0.0,2,1,0,32159.5,1
770,Female,68,2,183555.2,1,0,0,159557.3,1
633,Male,38,2,91902.6,2,1,1,107673.4,0
663,Male,40,6,156218.2,1,0,1,33607.7,0
581,Female,43,5,93259.6,3,1,0,141035.7,1
561,Female,45,2,168085.4,2,0,1,115719.1,0
479,Male,51,1,107714.7,3,1,0,86128.2,1
769,Female,31,6,117852.3,2,1,0,147668.6,0
659,Male,60,2,0.0,1,1,0,177480.5,1
590,Female,51,10,84474.6,2,1,1,190937.1,0
560,Male,50,3,0.0,2,1,0,84531.8,0
437,Male,35,6,126803.3,2,1,1,161133.4,0
661,Female,34,0,0.0,2,1,0,185555.6,0
677,Female,36,10,68806.8,1,1,0,33075.2,0
560,Female,31,3,115141.2,1,1,0,39806.8,0
578,Female,35,2,0.0,2,0,1,26389.9,0
421,Male,34,6,90723.4,1,1,1,12162.8,0
492,Female,49,2,151249.5,2,1,1,167237.9,0
545,Female,32,6,0.0,2,1,1,52067.4,0
640,Female,43,9,94752.5,1,1,0,184006.4,1
624,Female,34,6,0.0,1,1,0,582.6,1
577,Male,28,7,0.0,1,1,0,143274.4,0
704,Male,31,5,132084.7,3,1,1,54474.5,1
523,Male,45,5,0.0,2,1,1,121428.2,0
793,Male,35,2,0.0,2,1,1,79704.1,0
564,Female,53,2,45472.3,1,1,1,41055.7,1
711,Male,33,1,0.0,1,0,0,41590.4,0
791,Female,33,10,130229.7,2,0,0,54019.9,1
629,Female,38,9,123948.9,1,1,0,76053.1,0
729,Male,39,6,127415.9,1,1,1,184977.2,1
651,Male,35,8,110067.7,1,1,0,127679.0,1
695,Male,39,4,65521.2,1,1,1,1244.0,0
847,Male,31,5,0.0,2,1,1,76326.7,0
704,Male,47,5,0.0,2,1,1,145338.6,0
613,Male,33,3,155736.4,2,1,1,57751.2,0
692,Female,29,4,0.0,2,0,0,138880.2,0
720,Female,34,3,118307.6,2,1,1,136120.3,0
577,Male,41,6,0.0,1,1,1,167621.2,0
710,Female,24,7,103099.2,2,1,0,173276.6,0
716,Female,38,1,0.0,2,1,1,99661.5,0
410,Male,33,6,125789.7,1,0,0,66333.6,1
584,Female,36,4,109646.8,1,1,1,70240.8,0
792,Male,30,1,127187.9,1,1,1,113553.4,0
605,Female,36,6,0.0,1,0,1,690.8,0
486,Male,24,1,0.0,1,1,0,98802.8,0
615,Male,41,4,130385.8,1,0,1,130662.0,0
676,Male,23,1,107787.5,1,0,1,116378.8,0
571,Male,34,1,99325.0,2,0,1,186052.2,0
850,Female,37,9,0.0,1,0,0,100101.1,0
717,Male,48,7,123765.0,1,1,1,169952.8,0
642,Female,39,8,128264.0,1,1,0,61792.8,1
780,Male,47,7,86006.2,1,1,1,37973.1,0
492,Female,38,8,57068.4,2,1,0,188974.8,0
760,Male,29,5,103607.2,2,0,1,86334.6,0
500,Male,40,1,99004.2,1,1,1,152846.0,0
654,Female,36,2,0.0,2,1,1,146652.1,0
606,Female,25,3,147386.7,3,1,0,45482.0,1
367,Male,42,6,93608.3,1,1,0,168816.7,1
799,Male,38,2,0.0,2,1,1,59297.3,0
434,Male,71,9,119496.9,1,1,0,125848.9,0
719,Female,32,7,0.0,1,0,0,76264.3,0
641,Female,37,2,0.0,2,1,0,3939.9,0
461,Female,25,6,0.0,2,1,1,15306.3,0
790,Female,25,5,152885.8,1,1,0,58214.8,0
588,Male,31,4,99607.4,2,0,1,35877.0,0
621,Male,27,4,137003.7,1,1,0,21254.1,0
768,Male,48,3,122831.6,1,1,1,24533.9,1
681,Male,38,2,99811.4,2,1,0,23531.5,0
606,Male,37,8,154712.6,2,1,0,89099.2,0
542,Male,37,8,0.0,1,1,1,807.1,0
713,Female,24,7,147687.2,1,1,1,121592.5,0
597,Female,33,2,0.0,2,1,1,4700.7,0
635,Male,27,3,127009.8,1,1,0,161910.0,0
599,Male,61,1,124738.0,1,0,1,90389.6,1
496,Female,44,0,179356.3,2,1,0,2919.2,1
759,Male,31,8,0.0,2,1,1,99086.7,0
757,Male,31,1,127320.4,3,1,0,163170.3,0
564,Male,31,0,125175.6,1,1,1,72757.3,0
561,Female,22,6,186789.0,2,1,0,73286.8,0
702,Male,40,3,148556.7,1,0,1,146056.3,0
678,Female,40,8,128644.5,1,0,0,167673.4,0
707,Female,46,7,127476.7,2,1,1,146011.6,0
610,Female,27,9,159561.9,1,0,1,103381.5,0
744,Male,42,1,112419.9,1,1,1,83022.9,0
598,Male,28,8,129991.8,2,0,1,46041.1,0
562,Male,36,5,0.0,1,0,1,182843.2,0
621,Female,59,2,0.0,2,1,1,171364.2,0
659,Female,50,3,0.0,1,1,0,183399.1,1
722,Female,40,6,89175.1,2,0,1,152884.0,0
606,Female,39,3,0.0,2,1,0,50560.5,1
603,Female,39,5,162390.5,2,1,0,54702.7,0
506,Female,59,3,190353.1,1,1,0,78365.8,0
715,Male,21,8,0.0,2,1,0,68666.6,0
690,Male,47,2,0.0,2,1,0,151375.7,0
644,Female,40,10,139181.0,1,1,1,19959.7,0
589,Male,36,8,114435.5,1,1,0,26955.7,0
592,Female,66,5,149950.2,1,1,1,76267.6,0
632,Male,42,4,126115.6,1,1,0,100998.5,0
577,Female,59,7,111397.0,1,0,1,191070.0,0
588,Male,30,3,115007.1,1,0,0,176858.5,0
617,Male,54,6,102141.9,1,1,1,45325.3,0
668,Female,36,3,133686.5,1,1,0,190958.5,1
810,Male,32,9,120879.7,2,0,1,78896.6,0
767,Male,47,5,0.0,1,1,0,121964.5,1
718,Female,49,10,82321.9,1,0,1,11144.4,0
589,Female,27,4,0.0,2,1,0,144181.5,0
778,Male,33,5,116474.3,2,1,1,32757.6,0
724,Female,34,3,132352.7,1,1,0,80320.3,0
477,Female,39,4,182491.6,1,1,0,185830.7,0
580,Male,34,6,0.0,2,1,1,160095.3,0
566,Male,63,2,120787.2,2,1,1,52198.8,0
711,Female,29,3,130181.5,2,1,0,31811.4,0
706,Male,32,5,88348.4,2,1,1,104181.8,0
703,Male,31,6,0.0,2,1,1,67667.2,0
679,Male,39,2,146186.3,2,1,1,193974.5,0
603,Male,32,7,0.0,1,1,0,198055.9,1
598,Male,34,0,104488.2,1,0,1,43249.7,0
836,Female,32,4,109196.7,2,1,0,55218.0,0
687,Female,61,7,80538.6,1,1,0,131305.4,1
704,Male,41,4,109026.8,2,1,1,43117.1,0
605,Male,75,2,61319.6,1,0,1,186655.1,0
516,Female,40,9,0.0,2,0,1,33266.3,0
572,Female,39,2,0.0,2,1,1,555.3,0
557,Male,42,6,177822.0,1,1,0,150944.3,1
443,Male,59,4,110939.3,1,1,0,72846.6,1
604,Male,25,7,165413.4,1,1,1,35279.7,0
483,Male,27,1,77805.7,1,1,1,2101.9,0
702,Male,50,3,0.0,2,0,0,94949.8,0
670,Female,57,3,175576.0,2,1,0,99061.8,1
804,Female,38,3,124197.2,1,1,0,74692.1,0
850,Female,30,3,0.0,2,1,0,116692.8,0
554,Female,39,10,160132.8,1,1,0,32824.2,0
588,Female,37,7,70258.9,2,1,0,139607.6,0
758,Male,32,4,162657.6,2,1,1,115525.1,0
787,Male,43,0,132217.5,1,1,0,20955.0,1
582,Male,25,9,148043.0,2,1,0,52341.2,0
633,Female,33,4,92855.0,1,1,1,159813.2,0
766,Male,47,9,129290.0,1,1,0,169935.5,1
564,Male,37,9,100252.2,1,1,1,146033.5,0
602,Male,37,3,107592.9,2,0,1,153122.7,0
649,Male,39,3,113096.4,1,1,1,60335.2,0
679,Female,40,7,0.0,2,1,1,163757.3,0
639,Male,34,7,149940.0,2,0,0,156648.8,0
790,Male,50,8,121438.6,1,1,1,176471.8,1
565,Male,32,9,0.0,2,1,0,5388.3,0
478,Female,50,2,0.0,1,0,1,93332.6,1
825,Male,29,3,148874.0,2,0,1,71192.8,0
528,Female,32,0,68138.4,1,1,1,170309.2,0
577,Male,35,5,110080.3,1,1,1,109794.3,0
663,Male,24,7,0.0,2,1,1,166310.8,0
505,Female,25,5,114268.9,2,1,1,126728.3,0
633,Male,29,6,117412.4,1,0,0,30338.9,0
586,Female,38,6,0.0,2,1,1,37935.8,0
850,Female,35,9,0.0,2,0,0,25329.5,0
629,Female,37,1,35549.8,2,0,0,49676.3,0
744,Male,56,9,0.0,2,1,1,169498.6,0
750,Male,36,7,136492.9,3,1,1,26500.3,1
637,Male,28,3,123675.7,1,1,1,166458.4,0
575,Female,40,1,139532.3,1,1,0,181294.4,0
671,Male,58,1,178714.0,1,1,1,21768.2,0
571,Male,40,5,0.0,2,0,0,72849.3,0
590,Male,41,1,89086.3,1,1,0,24500.0,0
619,Male,38,3,96143.5,1,0,0,98994.9,0
640,Female,30,5,32197.6,1,0,1,141446.0,0
670,Male,38,7,0.0,2,1,1,77864.4,0
737,Female,33,4,0.0,2,1,0,115115.3,0
555,Male,32,10,0.0,2,0,1,168606.0,0
742,Male,33,6,0.0,2,0,0,38550.4,0
618,Female,40,0,140306.4,1,1,0,160618.6,1
560,Female,35,1,0.0,2,1,0,3701.6,0
654,Male,38,8,0.0,2,1,0,88659.4,0
787,Female,42,2,74484.0,2,0,1,44273.9,0
611,Female,53,7,0.0,2,0,1,156495.4,1
559,Male,34,0,0.0,1,1,0,182988.9,0
481,Male,37,8,152303.7,2,1,1,175082.2,0
753,Male,32,5,159904.8,1,1,0,148811.1,0
675,Male,32,1,0.0,3,1,0,85901.1,0
748,Female,31,1,99557.9,1,1,0,199255.3,0
610,Female,46,5,116886.6,1,0,0,107973.4,0
580,Male,32,9,142188.2,2,0,1,128028.6,0
624,Female,40,3,149962.0,2,1,0,104610.9,0
709,Female,36,8,0.0,2,1,1,69676.6,0
605,Female,34,2,0.0,1,0,0,35982.4,0
706,Male,53,7,0.0,2,0,1,117939.2,0
567,Male,40,8,28649.6,1,1,1,95140.6,0
747,Female,21,4,81025.6,2,1,0,167682.6,0
664,Male,57,1,0.0,2,1,1,56562.6,0
711,Female,39,3,152462.8,1,1,0,90306.0,0
609,Male,25,10,0.0,1,0,1,109895.2,0
632,Male,28,7,155519.6,1,1,0,1843.2,0
725,Female,36,1,118851.1,1,1,1,102747.0,0
850,Female,34,9,92899.3,2,1,0,97465.9,0
682,Male,40,4,0.0,1,0,1,105352.6,0
797,Male,37,4,75263.7,1,1,0,85801.8,0
668,Male,38,1,147904.3,1,1,1,69370.1,0
783,Female,41,5,106640.5,1,1,0,176946.0,0
766,Female,28,4,90696.8,1,0,1,21597.2,0
704,Female,36,2,175509.8,2,1,0,152039.7,0
722,Male,40,6,0.0,2,1,1,111893.1,0
692,Female,34,7,0.0,2,1,0,195074.6,0
584,Female,35,2,114321.3,2,0,0,15959.0,0
644,Female,51,4,95560.0,1,0,0,72628.8,1
598,Female,50,5,88379.8,3,0,1,64157.2,1
733,Male,48,7,85915.5,1,1,1,23860.5,0
615,Male,58,3,72309.3,1,1,1,85687.1,1
850,Female,39,2,0.0,2,1,0,179451.4,0
521,Male,43,8,0.0,1,1,1,93180.1,0
675,Male,69,1,0.0,2,1,0,157097.1,0
746,Male,58,3,0.0,3,1,1,80345.0,1
770,Female,33,4,0.0,1,1,0,26080.5,1
618,Male,30,3,133844.2,1,1,1,31406.9,0
556,Male,36,7,154872.1,2,1,1,32044.6,0
749,Female,27,9,0.0,2,1,0,132734.9,0
702,Male,43,6,116121.7,1,1,0,61602.4,0
555,Male,42,6,107104.5,1,1,1,41304.4,1
587,Male,47,6,71026.8,1,1,0,57962.4,0
639,Male,38,3,0.0,1,1,0,42862.8,0
643,Male,33,4,0.0,2,1,1,152992.0,0
600,Female,41,1,0.0,2,1,1,91193.7,0
651,Male,53,7,0.0,2,1,1,130132.4,0
666,Female,27,4,0.0,2,0,0,88751.5,0
520,Female,39,6,145644.1,1,0,0,104118.9,0
650,Female,50,7,129667.8,1,0,0,42028.2,0
564,Male,33,3,109341.9,1,1,0,75632.8,0
586,Male,64,1,0.0,2,1,1,53710.2,0
617,Female,35,5,0.0,2,0,1,13066.3,0
712,Female,30,6,0.0,2,1,0,152418.0,0
654,Male,55,3,87485.7,1,1,1,3299.0,0
605,Male,27,9,0.0,2,1,0,198091.8,0
491,Female,36,0,53369.1,1,1,1,103934.1,0
707,Female,35,9,0.0,2,1,1,70403.7,0
638,Male,34,5,146679.8,1,1,0,102179.9,0
683,Male,43,2,112499.4,2,1,0,30375.2,0
815,Female,38,2,48387.0,1,1,0,184796.8,0
645,Male,38,1,68079.8,1,0,1,166264.9,0
645,Male,49,4,160133.9,1,0,1,88392.0,0
683,Male,30,4,66190.3,1,1,1,115187.0,0
705,Female,37,10,0.0,2,1,1,13935.5,1
647,Male,35,4,123761.7,1,1,0,83910.4,0
786,Female,33,0,122325.6,1,0,0,34712.3,1
534,Male,41,9,0.0,2,1,0,13871.3,0
602,Female,42,1,138912.2,1,1,1,139494.8,0
695,Female,42,0,0.0,2,0,1,140724.6,0
553,Female,25,7,128524.2,2,1,0,20682.5,0
516,Female,31,3,0.0,2,1,0,124202.3,0
655,Female,34,3,0.0,2,1,0,159638.8,0
849,Female,49,9,132934.9,1,1,0,171056.7,1
520,Male,43,3,150805.2,3,0,1,25333.0,1
568,Female,46,3,0.0,2,1,1,29372.6,0
695,Male,32,9,0.0,3,0,1,38533.8,0
807,Female,28,7,165969.3,3,1,0,156122.1,1
642,Female,36,2,124496.0,3,1,1,57904.2,1
703,Male,39,1,141559.5,1,1,1,31257.1,1
556,Male,38,2,114756.1,1,1,0,193214.1,0
585,Female,30,6,0.0,2,1,1,137757.7,0
587,Female,49,7,155394.0,2,1,0,13308.2,1
524,Female,32,6,0.0,1,1,1,132861.9,1
556,Female,31,1,128663.8,2,1,0,125083.3,0
504,Male,44,4,113522.6,1,1,1,12405.2,0
731,Female,26,3,0.0,2,1,0,37697.3,0
651,Male,34,3,0.0,2,1,1,105599.7,0
675,Female,40,8,79036.0,1,1,0,142784.0,1
657,Female,22,6,0.0,3,0,1,168412.1,1
686,Male,33,9,141918.1,2,0,1,184036.5,0
690,Female,35,9,107944.3,2,0,0,48478.5,0
567,Male,36,7,0.0,2,0,1,3896.1,0
557,Male,57,1,120043.1,1,1,0,132370.8,1
446,Female,45,10,125191.7,1,1,1,128260.9,1
850,Male,31,1,96399.3,2,1,0,106534.2,0
637,Male,41,2,0.0,2,0,1,102515.4,0
499,Male,60,7,76961.6,2,1,1,83643.9,0
622,Female,34,7,98675.7,1,1,0,138906.9,1
684,Male,37,1,126817.1,2,1,1,29995.8,1
612,Male,32,3,121394.4,1,1,0,164081.4,0
813,Female,29,5,106059.4,1,0,0,187976.9,1
850,Male,44,2,112755.3,2,0,0,158171.4,0
795,Male,29,4,0.0,2,0,0,155711.6,0
628,Female,55,7,0.0,3,1,0,85890.8,1
565,Female,38,7,145400.7,2,1,1,83844.8,0
601,Male,39,3,72647.6,1,1,0,41777.9,1
802,Male,40,4,0.0,2,1,1,81908.1,0
614,Female,37,6,96340.8,2,1,1,139377.2,1
434,Male,55,6,0.0,1,0,1,73562.1,1
522,Male,32,8,124450.4,2,1,1,165786.1,0
550,Male,36,2,113877.2,2,1,0,174921.9,0
599,Male,25,3,0.0,2,1,1,120790.0,0
493,Female,36,5,148667.8,2,1,0,56092.5,0
755,Male,34,3,0.0,2,1,1,158816.0,0
605,Female,62,4,111065.9,2,0,1,125661.0,0
708,Male,41,0,0.0,1,1,0,128400.6,0
699,Male,44,8,158697.6,1,1,0,107181.2,0
763,Female,53,4,0.0,1,1,0,77203.7,1
743,Male,25,6,0.0,2,1,0,129740.1,0
660,Female,48,0,90044.3,2,0,1,187605.0,1
619,Male,38,10,84651.8,1,1,1,184754.3,0
739,Male,32,3,102128.3,1,1,0,63981.4,1
769,Male,60,9,148846.4,1,1,0,192831.7,1
692,Male,69,10,154953.9,1,1,1,70849.5,0
560,Female,30,0,108883.3,1,1,0,27915.0,0
607,Female,48,4,112070.9,3,1,0,173568.3,1
630,Male,29,6,131354.4,1,0,1,9324.3,1
767,Female,45,7,132746.2,2,1,0,26628.9,1
543,Female,34,8,0.0,2,0,1,145601.8,0
776,Male,39,8,125211.6,2,1,0,144496.1,0
535,Male,58,1,0.0,2,1,1,11780.0,1
549,Male,36,6,139422.4,1,0,0,83983.4,1
844,Female,28,4,0.0,2,0,1,123318.4,0
586,Female,47,5,157099.5,2,1,1,65481.9,0
583,Male,40,3,0.0,2,1,0,47728.0,0
701,Male,26,5,83600.2,1,0,1,59195.1,0
726,Male,28,2,0.0,1,0,0,98060.5,0
829,Male,36,4,81795.7,2,1,0,90106.9,0
749,Male,38,9,129378.3,1,1,1,13549.3,0
743,Female,46,9,0.0,1,1,0,113436.1,0
619,Female,56,7,0.0,2,1,1,42442.2,0
699,Male,22,9,99339.0,1,1,0,68297.6,1
749,Male,36,7,0.0,2,0,0,80134.7,0
600,Female,29,6,74430.1,2,1,1,96051.1,0
760,Male,38,3,91241.9,1,0,1,80682.4,0
528,Male,32,2,99092.5,1,0,1,111150.0,0
630,Female,26,5,0.0,2,1,0,182612.4,0
683,Female,39,2,100062.2,2,1,0,109201.4,0
677,Female,26,6,98723.7,1,0,1,151146.7,0
669,Male,29,9,0.0,1,1,1,93901.6,0
693,Male,43,6,128760.3,1,1,0,36342.8,0
612,Female,52,5,144772.7,1,0,0,98302.6,1
719,Male,44,4,0.0,1,0,0,84972.9,1
702,Male,26,2,71281.3,1,1,1,108747.1,1
755,Male,29,9,117035.9,1,1,1,21862.2,0
514,Male,26,1,0.0,2,0,0,121551.9,0
753,Female,40,0,3768.7,2,1,0,177065.2,1
548,Female,36,2,108913.8,2,1,1,140460.0,0
850,Male,28,2,101100.2,2,1,1,35337.3,0
612,Female,38,7,110615.5,1,1,1,193502.9,0
628,Male,33,8,152143.9,1,1,1,32174.0,0
479,Male,47,6,121797.1,1,0,1,5811.9,1
724,Female,41,5,109798.3,1,0,1,149593.6,0
512,Male,41,7,122403.2,1,0,1,37439.9,1
638,Female,43,3,145861.0,1,1,1,142763.5,1
834,Male,40,7,0.0,2,0,0,45038.7,0
781,Male,29,9,0.0,2,0,0,172097.4,0
707,Female,48,7,105086.7,1,1,1,180344.7,1
670,Male,22,2,114991.5,1,1,1,37392.6,0
663,Female,33,8,96769.0,1,1,1,36864.1,0
624,Female,23,5,0.0,2,0,0,132418.6,0
598,Female,34,4,0.0,2,0,0,60894.3,0
619,Male,23,5,132725.1,1,1,1,143913.3,0
792,Female,70,3,0.0,2,1,1,172240.3,0
683,Female,26,7,0.0,2,1,0,86619.8,0
691,Female,33,6,0.0,2,1,0,164074.9,0
765,Female,33,5,84557.8,1,1,1,69039.4,0
508,Male,49,1,93817.4,2,1,1,132468.8,1
637,Female,33,9,113913.5,1,0,1,65316.5,0
667,Female,44,5,140406.7,2,0,1,57164.2,0
575,Female,22,8,105229.3,1,1,1,34397.1,0
744,Female,46,1,0.0,3,1,1,177431.6,1
567,Female,41,9,137891.4,1,1,0,142009.5,1
502,Female,35,6,0.0,2,1,1,80618.5,0
609,Female,53,6,0.0,2,1,1,124218.3,0
715,Male,37,9,165252.5,1,1,0,85286.3,0
541,Male,32,8,0.0,2,0,0,40889.1,0
850,Female,71,4,0.0,2,1,1,107236.9,0
595,Male,23,7,0.0,2,1,1,168086.0,0
650,Female,28,5,122034.4,3,0,1,146663.4,1
625,Female,44,7,0.0,1,1,0,4791.8,0
817,Male,59,1,118962.6,1,1,1,120819.6,0
526,Male,49,2,0.0,1,1,0,114539.7,1
850,Female,34,4,71379.5,2,1,1,154001.0,0
598,Female,40,2,171178.3,1,1,0,137980.6,1
613,Male,36,9,131307.1,1,0,0,83343.7,0
709,Male,62,3,0.0,2,1,1,82195.2,0
678,Female,27,5,87099.9,2,1,0,149551.0,0
720,Male,71,5,183135.4,2,1,1,197688.5,0
662,Male,26,0,0.0,2,0,1,72930.0,0
525,Male,51,10,0.0,3,1,0,171045.4,1
662,Male,31,3,0.0,2,0,1,27731.1,0
770,Female,33,6,0.0,2,1,1,126131.9,0
721,Female,33,4,72535.5,1,1,1,103931.5,0
633,Male,58,2,128137.4,2,1,0,147635.3,1
701,Male,51,9,0.0,2,0,0,61961.6,0
556,Male,42,0,115915.5,2,0,1,125435.5,1
639,Male,66,0,0.0,2,0,1,42240.5,0
632,Male,50,2,0.0,2,0,0,57942.9,0
456,Male,29,5,107000.5,1,1,1,153419.6,0
729,Female,38,10,0.0,2,1,0,189727.1,0
632,Female,34,2,0.0,2,0,0,165385.6,0
433,Male,34,9,152806.7,1,1,0,19688.0,0
802,Female,60,3,92887.1,1,1,0,39473.6,1
670,Male,25,7,0.0,2,1,1,144723.4,0
738,Female,40,6,114940.7,2,1,1,194895.6,1
706,Male,34,0,140641.3,2,1,1,77271.9,0
592,Female,70,5,71816.7,2,1,0,105096.8,1
522,Female,41,7,0.0,2,0,1,176780.4,0
746,Male,48,5,165282.4,1,1,0,153786.5,1
651,Male,42,2,143145.9,2,1,0,43612.1,0
494,Male,28,9,114731.8,2,0,1,79479.7,0
753,Female,46,9,113909.7,3,1,0,92320.4,1
671,Male,36,2,116695.3,1,0,0,193201.9,0
696,Male,42,4,0.0,1,0,0,126353.1,1
577,Male,43,3,0.0,2,1,1,135008.9,0
587,Male,36,1,0.0,2,0,1,17135.6,0
712,Male,37,7,93979.0,2,1,0,60651.8,0
498,Male,35,2,121968.1,2,0,1,188343.1,0
660,Male,37,2,97324.9,1,1,0,23291.8,0
678,Male,29,6,0.0,2,1,0,64443.8,0
530,Male,37,8,0.0,2,1,1,288.0,0
559,Female,48,2,0.0,2,0,1,137961.4,0
624,Male,42,3,145155.4,1,1,0,72170.0,1
592,Male,28,5,137222.8,1,0,0,39608.6,0
767,Male,48,9,0.0,2,0,1,175458.2,0
653,Female,38,5,114268.2,2,1,1,89524.8,0
678,Male,27,2,0.0,2,1,1,13221.3,0
586,Female,42,2,0.0,1,1,0,102889.3,0
550,Female,40,8,150490.3,1,0,0,166468.2,1
643,Male,28,9,160858.1,2,1,0,27149.3,0
612,Male,39,5,170288.4,1,1,1,59601.2,0
674,Female,27,4,111568.0,1,0,1,22026.2,0
657,Male,29,7,83889.0,1,1,0,153059.6,0
724,Female,35,0,171983.0,2,0,1,167313.1,0
500,Female,34,4,0.0,2,1,0,12834.0,0
688,Male,20,8,137624.4,2,1,1,197582.8,0
599,Male,50,3,121159.7,1,0,0,4033.4,1
631,Male,29,7,0.0,2,0,1,125877.2,0
634,Male,52,1,0.0,2,1,1,176913.4,0
545,Male,37,3,91184.0,1,1,0,105476.7,0
644,Male,18,8,0.0,2,1,0,59172.4,0
690,Female,54,1,144027.8,1,1,1,108731.0,1
711,Female,34,6,0.0,2,1,1,175310.4,0
712,Female,29,8,140170.6,1,1,1,38170.0,0
627,Male,27,1,62092.9,1,1,1,105887.0,0
694,Male,39,3,0.0,1,1,1,95625.0,0
534,Male,35,4,0.0,2,0,0,9541.2,0
603,Male,45,9,0.0,1,0,0,148516.8,0
808,Female,33,2,103516.9,1,1,0,113907.8,0
723,Male,30,1,0.0,3,1,0,164647.7,1
585,Female,35,2,0.0,2,1,0,98621.0,1
706,Male,34,8,0.0,2,1,1,37480.0,0
671,Female,31,6,0.0,2,1,1,15846.4,0
597,Male,43,2,85162.3,1,0,1,5104.1,1
646,Female,43,8,143061.9,1,1,0,61937.6,0
801,Female,46,6,0.0,2,1,1,170008.7,0
731,Female,33,5,137388.0,2,1,0,165000.7,0
620,Female,25,1,137712.0,1,1,1,76197.1,0
484,Male,40,7,106901.4,2,0,0,118046.0,0
647,Male,47,5,105603.2,2,1,1,157360.9,0
688,Female,40,8,150679.7,2,0,1,196226.4,0
680,Male,30,4,108300.3,2,0,1,44384.6,1
689,Female,46,7,52016.1,2,1,1,72993.7,0
513,Male,34,7,60515.1,1,0,0,124571.1,0
553,Male,35,2,158584.3,2,1,0,43640.2,0
689,Male,47,2,118812.5,2,0,0,31121.4,0
517,Male,46,4,0.0,1,1,0,22372.8,0
731,Male,37,8,0.0,2,1,1,170338.4,0
687,Female,47,1,91219.3,1,0,0,158845.5,1
507,Male,32,7,0.0,2,1,0,67926.2,0
468,Female,22,1,76318.6,1,1,1,194783.1,0
682,Female,58,4,0.0,1,1,0,176036.0,0
603,Female,24,3,0.0,1,1,1,198826.0,1
522,Male,25,1,111432.1,1,1,1,168683.6,0
629,Male,41,10,150148.5,1,0,0,6936.3,0
729,Female,32,7,38550.1,1,0,1,179230.2,0
574,Female,39,5,119013.9,1,1,0,103421.9,0
677,Female,39,0,111213.6,2,1,1,147578.3,0
627,Male,28,5,71097.2,1,1,1,130504.5,0
788,Male,36,10,109632.9,1,1,1,16149.1,0
697,Male,63,7,148368.0,1,0,0,118862.1,1
578,Male,45,1,148600.9,1,1,0,143397.1,1
